station_code,station_name,accumulated_rain_mm,time_window_hours,actual_period_hours,total_readings,avg_rain_per_reading,max_single_reading,first_reading,last_reading,period_start,period_end
30084,APRHi - Colonia Hogar (Oeste),25.6,72,71.83,425,0.06,10.8,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30162,La Tordilla BioagroindustriaCba,25.4,72,71.83,424,0.06,6.0,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30111,UNVM BioagroindustriaCba,25.0,72,71.83,431,0.058,7.6,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30278,Chilibroste BioagroindustriaCba,24.8,72,71.83,427,0.058,7.4,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30141,EPEC - Arroyo Cabral,24.8,72,71.83,431,0.058,7.8,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30260,Cruz Alta BioagroindustriaCba,24.8,72,71.83,430,0.058,9.0,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30352,APRHi - Los Zorros,24.4,72,71.83,430,0.057,20.6,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30069,Oliva BioagroindustriaCba,24.4,72,71.83,426,0.057,20.6,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30349,APRHi -  Bell Ville (Aeródromo),24.2,72,71.83,430,0.056,6.8,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30351,APRHi - EM Ballesteros,23.6,72,71.83,431,0.055,8.6,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30284,Wenceslao Escalante BioagroindustriaCba,23.6,72,71.83,422,0.056,11.6,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
